t,x,y,z,qw,qx,qy,qz
46.9088,0.0831048,-0.0370468,-0.0357783,0.699722,-0.705401,0.112437,0.0124933
46.9098,0.0831048,-0.0370468,-0.0357783,0.699722,-0.705401,0.112437,0.0124933
46.9108,0.0831104,-0.0370605,-0.0358307,0.699722,-0.705401,0.112437,0.0124933
46.9118,0.0831104,-0.0370605,-0.0358307,0.699722,-0.705401,0.112437,0.0124933
46.9128,0.0831104,-0.0370605,-0.0358307,0.699722,-0.705401,0.112437,0.0124933
46.9138,0.0831104,-0.0370605,-0.0358307,0.699722,-0.705401,0.112437,0.0124933
46.9148,0.0831104,-0.0370605,-0.0358307,0.699722,-0.705401,0.112437,0.0124933
46.9158,0.0831104,-0.0370605,-0.0358307,0.699722,-0.705401,0.112437,0.0124933
46.9168,0.0831104,-0.0370605,-0.0358307,0.699722,-0.705401,0.112437,0.0124933
46.9178,0.0831104,-0.0370605,-0.0358307,0.699722,-0.705401,0.112437,0.0124933
46.9188,0.0831159,-0.0370742,-0.035883,0.699722,-0.705401,0.112437,0.0124933
46.9198,0.0831159,-0.0370742,-0.035883,0.699722,-0.705401,0.112437,0.0124933
46.9208,0.0831159,-0.0370742,-0.035883,0.699722,-0.705401,0.112437,0.0124933
46.9218,0.0831159,-0.0370742,-0.035883,0.699722,-0.705401,0.112437,0.0124933
46.9228,0.0831159,-0.0370742,-0.035883,0.699722,-0.705401,0.112437,0.0124933
46.9238,0.0831159,-0.0370742,-0.035883,0.699722,-0.705401,0.112437,0.0124933
46.9248,0.0831159,-0.0370742,-0.035883,0.699722,-0.705401,0.112437,0.0124933
46.9257,0.0831159,-0.0370742,-0.035883,0.699722,-0.705401,0.112437,0.0124933
46.9268,0.0831159,-0.0370742,-0.035883,0.699722,-0.705401,0.112437,0.0124933
46.9278,0.0831159,-0.0370742,-0.035883,0.699722,-0.705401,0.112437,0.0124933
46.9288,0.0831214,-0.0370878,-0.0359354,0.699722,-0.705401,0.112437,0.0124933
46.9298,0.0831214,-0.0370878,-0.0359354,0.699722,-0.705401,0.112437,0.0124933
46.9308,0.0831214,-0.0370878,-0.0359354,0.699722,-0.705401,0.112437,0.0124933
46.9318,0.0831214,-0.0370878,-0.0359354,0.699722,-0.705401,0.112437,0.0124933
46.9328,0.0831214,-0.0370878,-0.0359354,0.699722,-0.705401,0.112437,0.0124933
46.9338,0.0831214,-0.0370878,-0.0359354,0.699722,-0.705401,0.112437,0.0124933
46.9348,0.0831214,-0.0370878,-0.0359354,0.699722,-0.705401,0.112437,0.0124933
46.9358,0.0831214,-0.0370878,-0.0359354,0.699722,-0.705401,0.112437,0.0124933
46.9368,0.0831214,-0.0370878,-0.0359354,0.699722,-0.705401,0.112437,0.0124933
46.9378,0.0831214,-0.0370878,-0.0359354,0.699722,-0.705401,0.112437,0.0124933
46.9388,0.0831214,-0.0370878,-0.0359354,0.699722,-0.705401,0.112437,0.0124933
46.9398,0.0831214,-0.0370878,-0.0359354,0.699722,-0.705401,0.112437,0.0124933
46.9408,0.0831214,-0.0370878,-0.0359354,0.699722,-0.705401,0.112437,0.0124933
46.9418,0.0831214,-0.0370878,-0.0359354,0.699722,-0.705401,0.112437,0.0124933
46.9428,0.0831269,-0.0371015,-0.0359878,0.699722,-0.705401,0.112437,0.0124933
46.9438,0.0831269,-0.0371015,-0.0359878,0.699722,-0.705401,0.112437,0.0124933
46.9448,0.0831269,-0.0371015,-0.0359878,0.699722,-0.705401,0.112437,0.0124933
46.9458,0.0831269,-0.0371015,-0.0359878,0.699722,-0.705401,0.112437,0.0124933
46.9468,0.0831269,-0.0371015,-0.0359878,0.699722,-0.705401,0.112437,0.0124933
46.9478,0.0831269,-0.0371015,-0.0359878,0.699722,-0.705401,0.112437,0.0124933
46.9488,0.0831269,-0.0371015,-0.0359878,0.69973,-0.705473,0.111986,0.012046
46.9498,0.0831269,-0.0371015,-0.0359878,0.69973,-0.705473,0.111986,0.012046
46.9508,0.0831269,-0.0371015,-0.0359878,0.69973,-0.705473,0.111986,0.012046
46.9518,0.0831269,-0.0371015,-0.0359878,0.69973,-0.705473,0.111986,0.012046
46.9528,0.0831269,-0.0371015,-0.0359878,0.69973,-0.705473,0.111986,0.012046
46.9538,0.0831269,-0.0371015,-0.0359878,0.69973,-0.705473,0.111986,0.012046
46.9548,0.0831269,-0.0371015,-0.0359878,0.69973,-0.705473,0.111986,0.012046
46.9558,0.0831269,-0.0371015,-0.0359878,0.69973,-0.705473,0.111986,0.012046
46.9568,0.0831325,-0.0371151,-0.0360402,0.69973,-0.705473,0.111986,0.012046
46.9578,0.0831325,-0.0371151,-0.0360402,0.69973,-0.705473,0.111986,0.012046
46.9588,0.0831325,-0.0371151,-0.0360402,0.69973,-0.705473,0.111986,0.012046
46.9598,0.0831325,-0.0371151,-0.0360402,0.69973,-0.705473,0.111986,0.012046
46.9608,0.0831325,-0.0371151,-0.0360402,0.69973,-0.705473,0.111986,0.012046
46.9618,0.0831325,-0.0371151,-0.0360402,0.69973,-0.705473,0.111986,0.012046
46.9628,0.0831325,-0.0371151,-0.0360402,0.69973,-0.705473,0.111986,0.012046
46.9638,0.0831325,-0.0371151,-0.0360402,0.69973,-0.705473,0.111986,0.012046
46.9648,0.0831325,-0.0371151,-0.0360402,0.699738,-0.705544,0.111535,0.0115988
46.9658,0.0831325,-0.0371151,-0.0360402,0.699738,-0.705544,0.111535,0.0115988
46.9668,0.0831325,-0.0371151,-0.0360402,0.699738,-0.705544,0.111535,0.0115988
46.9678,0.0831325,-0.0371151,-0.0360402,0.699738,-0.705544,0.111535,0.0115988
46.9688,0.0831234,-0.0370926,-0.0361306,0.699872,-0.705404,0.111587,0.0115664
46.9698,0.0831234,-0.0370926,-0.0361306,0.699872,-0.705404,0.111587,0.0115664
46.9708,0.0831234,-0.0370926,-0.0361306,0.699872,-0.705404,0.111587,0.0115664
46.9718,0.0831234,-0.0370926,-0.0361306,0.699872,-0.705404,0.111587,0.0115664
46.9728,0.0831234,-0.0370926,-0.0361306,0.699872,-0.705404,0.111587,0.0115664
46.9738,0.0831234,-0.0370926,-0.0361306,0.699872,-0.705404,0.111587,0.0115664
46.9748,0.0831234,-0.0370926,-0.0361306,0.699872,-0.705404,0.111587,0.0115664
46.9757,0.0831234,-0.0370926,-0.0361306,0.699872,-0.705404,0.111587,0.0115664
46.9768,0.0831234,-0.0370926,-0.0361306,0.699872,-0.705404,0.111587,0.0115664
46.9778,0.0831234,-0.0370926,-0.0361306,0.699872,-0.705404,0.111587,0.0115664
46.9788,0.0831234,-0.0370926,-0.0361306,0.699872,-0.705404,0.111587,0.0115664
46.9798,0.0831234,-0.0370926,-0.0361306,0.699872,-0.705404,0.111587,0.0115664
46.9808,0.0831234,-0.0370926,-0.0361306,0.699879,-0.705475,0.111136,0.011119
46.9818,0.0831234,-0.0370926,-0.0361306,0.699879,-0.705475,0.111136,0.011119
46.9828,0.0831289,-0.0371062,-0.036183,0.699714,-0.705541,0.11175,0.0111331
46.9838,0.0831289,-0.0371062,-0.036183,0.699714,-0.705541,0.11175,0.0111331
46.9848,0.0831289,-0.0371062,-0.036183,0.699714,-0.705541,0.11175,0.0111331
46.9858,0.0831289,-0.0371062,-0.036183,0.699714,-0.705541,0.11175,0.0111331
46.9868,0.0831289,-0.0371062,-0.036183,0.699879,-0.705475,0.111136,0.011119
46.9878,0.0831289,-0.0371062,-0.036183,0.699879,-0.705475,0.111136,0.011119
46.9888,0.0831143,-0.0370702,-0.036221,0.700013,-0.705334,0.111188,0.0110865
46.9898,0.0831143,-0.0370702,-0.036221,0.700013,-0.705334,0.111188,0.0110865
46.9908,0.0831143,-0.0370702,-0.036221,0.700013,-0.705334,0.111188,0.0110865
46.9918,0.0831143,-0.0370702,-0.036221,0.700013,-0.705334,0.111188,0.0110865
46.9928,0.0831143,-0.0370702,-0.036221,0.699448,-0.705819,0.111644,0.0113199
46.9938,0.0831143,-0.0370702,-0.036221,0.699448,-0.705819,0.111644,0.0113199
46.9948,0.0831143,-0.0370702,-0.036221,0.699848,-0.7054,0.111802,0.0111007
46.9958,0.0831143,-0.0370702,-0.036221,0.699848,-0.7054,0.111802,0.0111007
46.9968,0.0831198,-0.0370837,-0.0362734,0.699848,-0.7054,0.111802,0.0111007
46.9978,0.0831198,-0.0370837,-0.0362734,0.699848,-0.7054,0.111802,0.0111007
