t,x,y,z,qw,qx,qy,qz
14.0065,-0.000225917,-0.0147867,0.147012,0.70446,-0.708973,0.0282452,0.0171635
14.0075,-0.000225979,-0.0148372,0.146991,0.704007,-0.709423,0.0282637,0.0171519
14.0085,-0.000225979,-0.0148372,0.146991,0.704007,-0.709423,0.0282637,0.0171519
14.0095,-0.000225979,-0.0148372,0.146991,0.704007,-0.709423,0.0282637,0.0171519
14.0105,-0.000225979,-0.0148372,0.146991,0.704007,-0.709423,0.0282637,0.0171519
14.0115,-0.000225979,-0.0148372,0.146991,0.704007,-0.709423,0.0282637,0.0171519
14.0126,-0.000225979,-0.0148372,0.146991,0.704007,-0.709423,0.0282637,0.0171519
14.0136,-0.000225979,-0.0148372,0.146991,0.704007,-0.709423,0.0282637,0.0171519
14.0146,-0.000225979,-0.0148372,0.146991,0.704007,-0.709423,0.0282637,0.0171519
14.0155,-0.000225979,-0.0148372,0.146991,0.704007,-0.709423,0.0282637,0.0171519
14.0165,-0.000225979,-0.0148372,0.146991,0.704007,-0.709423,0.0282637,0.0171519
14.0175,-0.000225979,-0.0148372,0.146991,0.70446,-0.708973,0.0282452,0.0171635
14.0185,-0.000225979,-0.0148372,0.146991,0.70446,-0.708973,0.0282452,0.0171635
14.0195,-0.000225979,-0.0148372,0.146991,0.70446,-0.708973,0.0282452,0.0171635
14.0205,-0.000225979,-0.0148372,0.146991,0.70446,-0.708973,0.0282452,0.0171635
14.0216,-0.000226041,-0.0148877,0.146971,0.70446,-0.708973,0.0282452,0.0171635
14.0225,-0.000226041,-0.0148877,0.146971,0.70446,-0.708973,0.0282452,0.0171635
14.0235,-0.000226041,-0.0148877,0.146971,0.704007,-0.709423,0.0282637,0.0171519
14.0245,-0.000226041,-0.0148877,0.146971,0.704007,-0.709423,0.0282637,0.0171519
14.0255,-0.000226041,-0.0148877,0.146971,0.704007,-0.709423,0.0282637,0.0171519
14.0265,-0.000226041,-0.0148877,0.146971,0.704007,-0.709423,0.0282637,0.0171519
14.0275,-0.000226041,-0.0148877,0.146971,0.704007,-0.709423,0.0282637,0.0171519
14.0285,-0.000226041,-0.0148877,0.146971,0.704007,-0.709423,0.0282637,0.0171519
14.0296,-0.000226041,-0.0148877,0.146971,0.70446,-0.708973,0.0282452,0.0171635
14.0305,-0.000226041,-0.0148877,0.146971,0.70446,-0.708973,0.0282452,0.0171635
14.0315,-0.000226041,-0.0148877,0.146971,0.704007,-0.709423,0.0282637,0.0171519
14.0325,-0.000226041,-0.0148877,0.146971,0.704007,-0.709423,0.0282637,0.0171519
14.0335,-0.000226104,-0.0149381,0.146951,0.704007,-0.709423,0.0282637,0.0171519
14.0345,-0.000226104,-0.0149381,0.146951,0.704007,-0.709423,0.0282637,0.0171519
