t,x,y,z,qw,qx,qy,qz
30.4733,0.0449423,-0.02697,0.1391,0.708267,-0.69706,0.071089,0.0860948
30.4743,0.0449423,-0.02697,0.1391,0.708267,-0.69706,0.071089,0.0860948
30.4753,0.0449423,-0.02697,0.1391,0.708267,-0.69706,0.071089,0.0860948
30.4763,0.0449423,-0.02697,0.1391,0.708267,-0.69706,0.071089,0.0860948
30.4773,0.0449423,-0.02697,0.1391,0.708267,-0.69706,0.071089,0.0860948
30.4783,0.0449423,-0.02697,0.1391,0.708267,-0.69706,0.071089,0.0860948
30.4793,0.0449423,-0.02697,0.1391,0.708267,-0.69706,0.071089,0.0860948
30.4803,0.0449529,-0.0270159,0.139073,0.708267,-0.69706,0.071089,0.0860948
30.4813,0.0449529,-0.0270159,0.139073,0.708267,-0.69706,0.071089,0.0860948
30.4823,0.0449529,-0.0270159,0.139073,0.708221,-0.697117,0.0715338,0.0856418
30.4833,0.0449529,-0.0270159,0.139073,0.708221,-0.697117,0.0715338,0.0856418
30.4843,0.0449529,-0.0270159,0.139073,0.708267,-0.69706,0.071089,0.0860948
30.4853,0.0449529,-0.0270159,0.139073,0.708267,-0.69706,0.071089,0.0860948
30.4863,0.0449529,-0.0270159,0.139073,0.708712,-0.696607,0.0711457,0.0860478
30.4873,0.0449529,-0.0270159,0.139073,0.708712,-0.696607,0.0711457,0.0860478
30.4883,0.0449529,-0.0270159,0.139073,0.708267,-0.69706,0.071089,0.0860948
30.4893,0.0449529,-0.0270159,0.139073,0.708267,-0.69706,0.071089,0.0860948
30.4903,0.0449529,-0.0270159,0.139073,0.708267,-0.69706,0.071089,0.0860948
30.4913,0.0449529,-0.0270159,0.139073,0.708267,-0.69706,0.071089,0.0860948
30.4923,0.0449634,-0.0270617,0.139046,0.708267,-0.69706,0.071089,0.0860948
30.4933,0.0449634,-0.0270617,0.139046,0.708267,-0.69706,0.071089,0.0860948
30.4943,0.0449634,-0.0270617,0.139046,0.708267,-0.69706,0.071089,0.0860948
30.4953,0.0449634,-0.0270617,0.139046,0.708267,-0.69706,0.071089,0.0860948
30.4963,0.0449634,-0.0270617,0.139046,0.708267,-0.69706,0.071089,0.0860948
30.4973,0.0449634,-0.0270617,0.139046,0.708267,-0.69706,0.071089,0.0860948
30.4983,0.0449634,-0.0270617,0.139046,0.708267,-0.69706,0.071089,0.0860948
30.4993,0.0449634,-0.0270617,0.139046,0.708267,-0.69706,0.071089,0.0860948
30.5003,0.0449634,-0.0270617,0.139046,0.708267,-0.69706,0.071089,0.0860948
30.5013,0.0449634,-0.0270617,0.139046,0.708267,-0.69706,0.071089,0.0860948
30.5023,0.0449634,-0.0270617,0.139046,0.708267,-0.69706,0.071089,0.0860948
30.5033,0.0449634,-0.0270617,0.139046,0.708267,-0.69706,0.071089,0.0860948
30.5043,0.0449634,-0.0270617,0.139046,0.708267,-0.69706,0.071089,0.0860948
30.5053,0.0449634,-0.0270617,0.139046,0.708267,-0.69706,0.071089,0.0860948
30.5063,0.0449634,-0.0270617,0.139046,0.708267,-0.69706,0.071089,0.0860948
30.5073,0.0449634,-0.0270617,0.139046,0.708267,-0.69706,0.071089,0.0860948
30.5083,0.0449739,-0.0271075,0.139018,0.708267,-0.69706,0.071089,0.0860948
30.5093,0.0449739,-0.0271075,0.139018,0.708267,-0.69706,0.071089,0.0860948
30.5103,0.0449739,-0.0271075,0.139018,0.708267,-0.69706,0.071089,0.0860948
30.5113,0.0449739,-0.0271075,0.139018,0.708267,-0.69706,0.071089,0.0860948
30.5123,0.0449739,-0.0271075,0.139018,0.708267,-0.69706,0.071089,0.0860948
30.5133,0.0449739,-0.0271075,0.139018,0.708267,-0.69706,0.071089,0.0860948
30.5143,0.0449739,-0.0271075,0.139018,0.708267,-0.69706,0.071089,0.0860948
30.5153,0.0449739,-0.0271075,0.139018,0.708267,-0.69706,0.071089,0.0860948
30.5163,0.0450543,-0.027089,0.139018,0.708252,-0.697042,0.0712346,0.0862381
30.5173,0.0450543,-0.027089,0.139018,0.708252,-0.697042,0.0712346,0.0862381
30.5183,0.0450543,-0.027089,0.139018,0.708697,-0.696589,0.0712914,0.086191
30.5193,0.0450543,-0.027089,0.139018,0.708697,-0.696589,0.0712914,0.086191
30.5203,0.0450543,-0.027089,0.139018,0.708252,-0.697042,0.0712346,0.0862381
30.5213,0.0450543,-0.027089,0.139018,0.708252,-0.697042,0.0712346,0.0862381
30.5223,0.0450543,-0.027089,0.139018,0.708252,-0.697042,0.0712346,0.0862381
30.5233,0.0450543,-0.027089,0.139018,0.708252,-0.697042,0.0712346,0.0862381
30.5243,0.0450543,-0.027089,0.139018,0.708206,-0.697099,0.0716795,0.0857851
30.5253,0.0450543,-0.027089,0.139018,0.708206,-0.697099,0.0716795,0.0857851
30.5263,0.0450543,-0.027089,0.139018,0.708697,-0.696589,0.0712914,0.086191
30.5273,0.0450543,-0.027089,0.139018,0.708697,-0.696589,0.0712914,0.086191
30.5283,0.0450543,-0.027089,0.139018,0.708697,-0.696589,0.0712914,0.086191
30.5293,0.0450543,-0.027089,0.139018,0.708697,-0.696589,0.0712914,0.086191
30.5303,0.0450543,-0.027089,0.139018,0.708252,-0.697042,0.0712346,0.0862381
30.5313,0.0450543,-0.027089,0.139018,0.708252,-0.697042,0.0712346,0.0862381
30.5323,0.0450649,-0.0271348,0.138991,0.708252,-0.697042,0.0712346,0.0862381
30.5333,0.0450649,-0.0271348,0.138991,0.708252,-0.697042,0.0712346,0.0862381
30.5343,0.0450649,-0.0271348,0.138991,0.708252,-0.697042,0.0712346,0.0862381
30.5353,0.0450649,-0.0271348,0.138991,0.708252,-0.697042,0.0712346,0.0862381
30.5363,0.0450649,-0.0271348,0.138991,0.708252,-0.697042,0.0712346,0.0862381
30.5373,0.0450649,-0.0271348,0.138991,0.708252,-0.697042,0.0712346,0.0862381
30.5383,0.0450649,-0.0271348,0.138991,0.708252,-0.697042,0.0712346,0.0862381
30.5393,0.0450649,-0.0271348,0.138991,0.708252,-0.697042,0.0712346,0.0862381
30.5403,0.0450649,-0.0271348,0.138991,0.708252,-0.697042,0.0712346,0.0862381
30.5413,0.0450649,-0.0271348,0.138991,0.708252,-0.697042,0.0712346,0.0862381
30.5423,0.0450649,-0.0271348,0.138991,0.708252,-0.697042,0.0712346,0.0862381
30.5433,0.0450649,-0.0271348,0.138991,0.708252,-0.697042,0.0712346,0.0862381
30.5443,0.0450649,-0.0271349,0.138936,0.708348,-0.696955,0.0716943,0.0857669
30.5453,0.0450649,-0.0271349,0.138936,0.708348,-0.696955,0.0716943,0.0857669
30.5463,0.0450649,-0.0271349,0.138936,0.708395,-0.696898,0.0712494,0.0862199
30.5473,0.0450649,-0.0271349,0.138936,0.708395,-0.696898,0.0712494,0.0862199
30.5483,0.0450649,-0.0271349,0.138936,0.708395,-0.696898,0.0712494,0.0862199
30.5493,0.0450649,-0.0271349,0.138936,0.708395,-0.696898,0.0712494,0.0862199
30.5503,0.0450755,-0.0271807,0.138909,0.708395,-0.696898,0.0712494,0.0862199
30.5513,0.0450755,-0.0271807,0.138909,0.708395,-0.696898,0.0712494,0.0862199
30.5523,0.0450755,-0.0271807,0.138909,0.708348,-0.696955,0.0716943,0.0857669
30.5533,0.0450755,-0.0271807,0.138909,0.708348,-0.696955,0.0716943,0.0857669
30.5543,0.0450755,-0.0271807,0.138909,0.708395,-0.696898,0.0712494,0.0862199
30.5553,0.0450755,-0.0271807,0.138909,0.708395,-0.696898,0.0712494,0.0862199
30.5563,0.0450755,-0.0271807,0.138909,0.708395,-0.696898,0.0712494,0.0862199
30.5573,0.0450755,-0.0271807,0.138909,0.708395,-0.696898,0.0712494,0.0862199
30.5583,0.045086,-0.0272265,0.138882,0.708395,-0.696898,0.0712494,0.0862199
30.5593,0.045086,-0.0272265,0.138882,0.708395,-0.696898,0.0712494,0.0862199
30.5603,0.045086,-0.0272265,0.138882,0.708395,-0.696898,0.0712494,0.0862199
30.5613,0.045086,-0.0272265,0.138882,0.708395,-0.696898,0.0712494,0.0862199
30.5623,0.045086,-0.0272265,0.138882,0.708395,-0.696898,0.0712494,0.0862199
30.5633,0.045086,-0.0272265,0.138882,0.708395,-0.696898,0.0712494,0.0862199
30.5643,0.045086,-0.0272265,0.138882,0.708348,-0.696955,0.0716943,0.0857669
30.5653,0.045086,-0.0272265,0.138882,0.708348,-0.696955,0.0716943,0.0857669
30.5663,0.045086,-0.0272265,0.138882,0.708395,-0.696898,0.0712494,0.0862199
30.5673,0.045086,-0.0272265,0.138882,0.708395,-0.696898,0.0712494,0.0862199
30.5683,0.0450966,-0.0272722,0.138854,0.708348,-0.696955,0.0716943,0.0857669
30.5693,0.0450966,-0.0272722,0.138854,0.708348,-0.696955,0.0716943,0.0857669
30.5703,0.0450966,-0.0272722,0.138854,0.708395,-0.696898,0.0712494,0.0862199
30.5713,0.0450966,-0.0272722,0.138854,0.708395,-0.696898,0.0712494,0.0862199
30.5723,0.0450966,-0.0272722,0.138854,0.708395,-0.696898,0.0712494,0.0862199
