t,epoch,x,y,z,qw,qx,qy,qz
0.028000000000002245,25.879,0.3048448560916957,-1.6916876894162684e-06,0.4800822424462168,5.653168083746414e-07,0.9999759787002497,-3.061649334641404e-06,-0.006931234578668773
0.028999999999999915,25.88,0.3048478357927853,-1.6917045069189167e-06,0.48008344047787366,5.653383676886384e-07,0.9999760274776834,-3.061645364526949e-06,-0.006924193834522262
0.030000000000001137,25.881,0.30485290071544935,-1.6917333468537424e-06,0.4800853015166622,5.653754743208622e-07,0.9999761109771096,-3.0616387146149926e-06,-0.006912124521604551
0.03100000000000236,25.882,0.30485990655605166,-1.6917733606249172e-06,0.48008779151201086,5.654270333863934e-07,0.999976226592798,-3.0616295544400356e-06,-0.006895378128568316
0.03200000000000003,25.883,0.30486870561391377,-1.6918236799403432e-06,0.480090875643776,5.654919236978952e-07,0.9999763716142848,-3.0616180679716226e-06,-0.0068743147612392525
0.03300000000000125,25.884,0.3048791478612749,-1.6918834227179236e-06,0.48009451855842533,5.655690051013089e-07,0.9999765432612007,-3.061604442141394e-06,-0.006849300525360389
0.03400000000000247,25.885,0.3048910819682232,-1.6919516991336405e-06,0.4800986845957801,5.656571263124222e-07,0.9999767387161433,-3.0615888651740964e-06,-0.006820705017273065
0.03500000000000014,25.886,0.3049043562789227,-1.69202761738197e-06,0.48010333800566773,5.657551323929505e-07,0.99997695515527,-3.061571525730517e-06,-0.006788898931487188
0.036000000000001364,25.887,0.30491881973596063,-1.6921102891297083e-06,0.480108443153905,5.658618718345875e-07,0.9999771897763592,-3.0615526116557083e-06,-0.006754251792916585
0.037000000000002586,25.888,0.3049343227501278,-1.6921988346472597e-06,0.4801139647170922,5.659762032363014e-07,0.9999774398241605,-3.061532309082493e-06,-0.006717129820400721
0.038000000000000256,25.889,0.3049509976405916,-1.692294031875115e-06,0.4801199358158661,5.660991618731657e-07,0.9999777072299625,-3.061510452474186e-06,-0.006677202514078411
0.03900000000000148,25.89,0.3049698411017406,-1.692401750315626e-06,0.4801265900707633,5.662384568960658e-07,0.9999780080305406,-3.061485813486393e-06,-0.006632001626875619
0.03999999999999915,25.891,0.30499062294021645,-1.6925206370543042e-06,0.4801338735544364,5.66392338086745e-07,0.9999783378070579,-3.061458667226682e-06,-0.006582089861143643
0.04100000000000037,25.892,0.3050131142832883,-1.6926493457098514e-06,0.48014173260024984,5.665590603718355e-07,0.9999786921989622,-3.0614292976862063e-06,-0.006528027141467841
0.04200000000000159,25.893,0.3050370888756135,-1.6927865452695014e-06,0.48015011408669456,5.667368969654786e-07,0.9999790669486912,-3.06139798577853e-06,-0.006470367434038618
0.04299999999999926,25.894,0.3050623242886209,-1.692930927227931e-06,0.4801589657051202,5.669241486611066e-07,0.999979457940585,-3.0613650079297095e-06,-0.006409655775506996
0.04400000000000048,25.895,0.30508860304007956,-1.6930812121938396e-06,0.48016823621022875,5.671191524443882e-07,0.9999798612339439,-3.0613306344504095e-06,-0.006346425517486374
0.045000000000001705,25.896,0.3051157136220965,-1.69323615595391e-06,0.4801778756528212,5.673202894233939e-07,0.9999802730902937,-3.0612951285780554e-06,-0.006281195791270376
0.045999999999999375,25.897,0.3051442804106865,-1.952007615090328e-06,0.48018804575983653,1.1825362368325028e-06,0.9999807027249309,-3.0563387259165735e-06,-0.006212420382889397
0.0470000000000006,25.898,0.3051740450893907,-2.582341447810042e-06,0.4801986922267354,2.6814973242021657e-06,0.9999811455091746,-3.044154562627717e-06,-0.006140733645223074
0.04800000000000182,25.899,0.3052060151062548,-2.6267493893914953e-06,0.4802099940733775,2.6812939572842605e-06,0.9999816160277687,-3.1164888343418804e-06,-0.006063628417900947
0.04899999999999949,25.9,0.30523862820360576,-3.02468400501801e-06,0.4802216434689904,3.627752451949289e-06,0.9999820898540315,-3.108480418509293e-06,-0.0059849768872147465
0.05000000000000071,25.901,0.30527166503616954,-3.746429772258102e-06,0.4802335837157209,5.344604324360372e-06,0.9999825634652117,-3.093905078574975e-06,-0.005905313489291107
0.05100000000000193,25.902,0.3053049085951371,-4.789658574368936e-06,0.4802457629287643,7.826469403539829e-06,0.9999830335035523,-3.072617766395795e-06,-0.005825172472880506
0.0519999999999996,25.903,0.3053394189816921,-5.043726303848335e-06,0.48025836132019345,8.232760857797497e-06,0.9999835150405412,-3.2045487263089895e-06,-0.005741913367191147
0.053000000000000824,25.904,0.3053748583504102,-5.12098453991595e-06,0.4802713402936931,8.232320997798187e-06,0.9999840025139236,-3.33035150882605e-06,-0.00565638023570135
0.054000000000002046,25.905,0.30541095101084864,-5.167545463194743e-06,0.48028464451262254,8.232188296584754e-06,0.9999844915416244,-3.40585800938113e-06,-0.0055692546063315865
0.054999999999999716,25.906,0.30544744858830764,-5.181787002149671e-06,0.48029821482929214,8.232362304841656e-06,0.9999849783567522,-3.4284358178454353e-06,-0.005481147810441761
0.05600000000000094,25.907,0.30548411461055985,-5.1817838018642e-06,0.48031199461642965,8.232667466681296e-06,0.9999854595690633,-3.4276921386965434e-06,-0.005392640440759526
0.05700000000000216,25.908,0.3055207247175341,-5.181780842838048e-06,0.48032592995608014,8.232971985595765e-06,0.9999859321457476,-3.426952594257267e-06,-0.005304284218850887
0.05799999999999983,25.909,0.30555822501554086,-5.183860295452878e-06,0.4803402446351214,8.23326624324938e-06,0.999986408346719,-3.4296032185589454e-06,-0.005213735923492664
0.05900000000000105,25.91,0.3055963452990496,-5.185733843455685e-06,0.48035487428818713,8.23356805362224e-06,0.9999868841717529,-3.4319047681076537e-06,-0.0051216603655183
0.060000000000002274,25.911,0.30563482674503983,-5.185731046485294e-06,0.4803697570389753,8.233888857663551e-06,0.9999873559940232,-3.431130405148985e-06,-0.005028694911520973
0.06099999999999994,25.912,0.30567342289618676,-5.1857283664647025e-06,0.48038483372307517,8.234210533862599e-06,0.9999878205688243,-3.4303561134967414e-06,-0.0049354467318841015
0.062000000000001165,25.913,0.305711900328782,-5.185725912142256e-06,0.4804000480865054,8.234531079355942e-06,0.9999882750286558,-3.429587256734795e-06,-0.004842491677202438
0.06300000000000239,25.914,0.30575003937287554,-5.1857237903507016e-06,0.480415346960238,8.234848608821162e-06,0.9999887168781982,-3.4288288869110645e-06,-0.004750372272260423
0.06400000000000006,25.915,0.3057884862029645,-5.185721679990945e-06,0.48043088342513174,8.235168698544309e-06,0.9999891538040884,-3.42806606478831e-06,-0.004657488015407191
0.06500000000000128,25.916,0.30582699736985086,-5.185719692773633e-06,0.48044659881610663,8.235489257741718e-06,0.9999895828536771,-3.4273043832538195e-06,-0.004564439128648618
0.0660000000000025,25.917,0.30586534262474735,-5.185717940296072e-06,0.4804624374201151,8.235808312072676e-06,0.9999900014399128,-3.426549136172613e-06,-0.0044717938943396405
0.06700000000000017,25.918,0.30590330556759493,-5.185716531888241e-06,0.48047834664509176,8.236124005438691e-06,0.9999904073330648,-3.425805303291466e-06,-0.004380087017551461
0.06800000000000139,25.919,0.30594182526977975,-5.2164189393882e-06,0.48049454995734797,8.278679770900344e-06,0.999990810704723,-1.3377301475339575e-05,-0.004286987126429298
0.06900000000000261,25.92,0.3059806425700349,-5.260793104955528e-06,0.4805109850594545,8.333654302249071e-06,0.9999912083809642,-2.6775539824268894e-05,-0.0041931341976802075
0.07000000000000028,25.921,0.30601951149413253,-5.309408874783169e-06,0.48052759251945315,8.387866164822568e-06,0.9999915976481134,-4.060966880981589e-05,-0.004099135722587214
0.0710000000000015,25.922,0.30605826860644325,-5.359318755252932e-06,0.4805442842283427,8.436016828438703e-06,0.9999919769954749,-5.357390985440426e-05,-0.0040053718118789145
0.07200000000000273,25.923000000000002,0.30609684021809547,-5.412607052085856e-06,0.48056093748864315,8.476480113571742e-06,0.9999923460418949,-6.519226753491498e-05,-0.0039119733823996155
0.0730000000000004,25.924,0.3061350517712719,-5.4680201406632384e-06,0.48057747940569107,8.509346768265943e-06,0.9999927033520265,-7.537418939381202e-05,-0.003819357148599046
0.07400000000000162,25.925,0.3061727381616642,-5.524776776520139e-06,0.4805938407806578,8.535335058080417e-06,0.9999930477107533,-8.418786293614753e-05,-0.003727917610555577
0.07499999999999929,25.926,0.30620974407966706,-5.582341319647261e-06,0.48060995626573794,8.555362906031566e-06,0.999993378113782,-9.176345413116923e-05,-0.0036380262314691294
0.07600000000000051,25.927,0.3062458911176158,-5.639002847885459e-06,0.4806257797278435,8.570370604056857e-06,0.9999936934263861,-9.824517558660903e-05,-0.003550124207574227
0.07700000000000173,25.928,0.3062810119193741,-5.6931303750882646e-06,0.48064127023418246,8.581213265334001e-06,0.9999939927403335,-0.00010376922984470759,-0.0034646271885244505
0.0779999999999994,25.929,0.3063160750763318,-5.783258497092787e-06,0.48065668707086795,8.623056006152876e-06,0.9999942835696396,-0.00011885480525542619,-0.0033791459307693224
0.07900000000000063,25.93,0.30635081492855637,-5.889521854473008e-06,0.4806720069759678,8.671879396784237e-06,0.9999945641838867,-0.00013685330519237282,-0.003294358609796987
0.08000000000000185,25.931,0.3063850799825357,-6.003934592063572e-06,0.48068716611493356,8.71739080039222e-06,0.9999948339124045,-0.0001547312925005246,-0.0032106277792179985
0.08099999999999952,25.932,0.306418727739668,-6.122279916400625e-06,0.4807021042988945,8.75580417947459e-06,0.9999950921783558,-0.00017121747727495817,-0.003128294601383168
0.08200000000000074,25.933,0.3064516132952934,-6.241790185360109e-06,0.48071677037197136,8.786300758363417e-06,0.9999953384035726,-0.00018587786023969297,-0.0030477111651872413
0.08300000000000196,25.934,0.30648358170381546,-6.359892568222274e-06,0.480731126370878,8.809343723720883e-06,0.9999955719585449,-0.00019866148437353235,-0.002969262418969557
0.08399999999999963,25.935,0.30651449194234864,-6.474665228080948e-06,0.4807451376063012,8.825867341634989e-06,0.9999957923788664,-0.0002096811962812337,-0.002893299234973606
0.08500000000000085,25.936,0.30654421696940787,-6.584602132518569e-06,0.480758772698261,8.836921403657789e-06,0.9999959993582376,-0.00021911123614484166,-0.0028201382403792515
0.08600000000000207,25.937,0.30657264370472487,-6.688492690221631e-06,0.48077200359105154,8.84351573603878e-06,0.9999961927374438,-0.0002271394261962916,-0.0027500618339292055
0.08699999999999974,25.938,0.3065996729305559,-6.785356848746552e-06,0.48078480554807024,8.846559194327424e-06,0.9999963724901352,-0.00023394596247252212,-0.002683318392536571
0.08800000000000097,25.939,0.3066252191174471,-6.874407808810449e-06,0.4807971571271854,8.846842313307392e-06,0.9999965387066425,-0.00023969500887825173,-0.002620122663237764
0.08900000000000219,25.94,0.3066492101787318,-6.955028536947833e-06,0.48080904013752634,8.845039306226233e-06,0.9999966915769588,-0.00024453231746850114,-0.002560656331451359
0.08999999999999986,25.941,0.3066715871587241,-7.026755215109593e-06,0.4808204395787226,8.841717906630513e-06,0.9999968313737682,-0.00024858556733194553,-0.002505068754195985
0.09100000000000108,25.942,0.3066923038599291,-7.089264216406377e-06,0.4808313435637322,8.837351703813817e-06,0.9999969584361672,-0.00025196582420432663,-0.0024534778456904065
0.0920000000000023,25.943,0.3067113264147866,-7.14236091029439e-06,0.48084174322647955,8.832332571133367e-06,0.9999970731545255,-0.00025476936339745813,-0.0024059711020980364
0.09299999999999997,25.944,0.3067286328075302,-7.185969453320043e-06,0.48085163261559294,8.826982185913536e-06,0.9999971759567855,-0.00025707950952088947,-0.002362606751855727
0.0940000000000012,25.945,0.3067450631481098,-7.227076582507849e-06,0.48086121517409114,8.82109716502313e-06,0.9999972721856331,-0.00025901376425144544,-0.002321304665753648
0.09500000000000242,25.946,0.30676056474185304,-7.265270989903544e-06,0.48087047780957703,8.814905740591365e-06,0.9999973617814578,-0.00026063164066042753,-0.0022821970926529505
0.09600000000000009,25.947,0.3067750932011354,-7.300173946640559e-06,0.48087940944907154,8.808590259560624e-06,0.9999974447398262,-0.00026198034230475424,-0.00224539585091248
0.09700000000000131,25.948,0.30678861225368065,-7.331484898496699e-06,0.48088800099785745,8.802298470705565e-06,0.999997521103223,-0.0002630985942512352,-0.002210992776622168
0.09800000000000253,25.949,0.30680109351189244,-7.358979567313753e-06,0.4808962452884916,8.796150975753069e-06,0.9999975909535604,-0.00026401898791349144,-0.0021790602738932163
0.0990000000000002,25.95,0.30681251620772015,-7.382506549120832e-06,0.48090413702079027,8.790246138676222e-06,0.999997654405439,-0.0002647694079860665,-0.0021496519514784956
0.10000000000000142,25.951,0.3068240259882846,-7.4435464545545255e-06,0.48091195433156486,8.805837756706884e-06,0.999997714873898,-0.00027583867835233067,-0.0021199251078228435
0.10100000000000264,25.952,0.30683554351321557,-7.5255554281984565e-06,0.48091967808347924,8.828018748130656e-06,0.9999977735656139,-0.0002904539305654299,-0.0020900771266446692
0.10200000000000031,25.953,0.30684699074308497,-7.525641899395724e-06,0.4809272900069837,8.819804634792617e-06,0.9999978353370244,-0.000290453758759887,-0.002060310678203064
0.10300000000000153,25.954,0.3068583012998707,-7.52572698961198e-06,0.48093477334743717,8.811656320673012e-06,0.9999978957388901,-0.00029045358742681805,-0.00203078232710178
0.1039999999999992,25.955,0.30686941137540463,-7.556322192845607e-06,0.4809421122965076,8.820782372971833e-06,0.9999979519238305,-0.0002991286020240226,-0.0020016474259485074
0.10500000000000043,25.956,0.3068802593984726,-7.603804170087586e-06,0.4809492919587721,8.835430211289549e-06,0.9999980051690993,-0.00031082914290979325,-0.001973059806796
0.10600000000000165,25.957,0.30689078902639166,-7.661038816226997e-06,0.48095629863655187,8.850371190466034e-06,0.9999980559892666,-0.0003229427290051162,-0.0019451599811360068
0.10699999999999932,25.958,0.30690094897283143,-7.724093623331516e-06,0.4809631198240659,8.863485166421435e-06,0.9999981045620032,-0.00033433365220347533,-0.0019180758192836429
0.10800000000000054,25.959,0.30690951578435854,-7.749116197630897e-06,0.4809694578624032,8.855993376299576e-06,0.9999981488397314,-0.0003343741828098506,-0.0018948436842413253
0.10900000000000176,25.96,0.3069165224615536,-7.752061155577626e-06,0.4809753203630939,8.849774919065491e-06,0.9999981855216141,-0.0003343787963229585,-0.001875384222327944
0.10999999999999943,25.961,0.3069231656177527,-7.752115484735229e-06,0.48098099874291944,8.843822788857488e-06,0.9999982203296881,-0.0003343787113513019,-0.0018567310307724314
0.11100000000000065,25.962,0.3069294193014654,-7.752166395384653e-06,0.48098648665375304,8.838148714669508e-06,0.9999982531885802,-0.00033437863251186236,-0.001838948777333708
0.11200000000000188,25.963,0.3069352619614139,-7.770516886377472e-06,0.48099177868923304,8.842292691579924e-06,0.9999982822674574,-0.00033966472199102555,-0.001822089960777987
0.11299999999999955,25.964,0.30694067413031756,-7.799012849696416e-06,0.48099687018286885,8.84984986601437e-06,0.9999983086395747,-0.0003467935144376352,-0.0018062042875991733
0.11400000000000077,25.965,0.30694563867533775,-7.799053339695873e-06,0.48100175725660227,8.844924608529951e-06,0.9999983353796547,-0.0003467934570712933,-0.0017913386014444795
0.11500000000000199,25.966,0.3069501448573447,-7.79908981752082e-06,0.4810064370825861,8.84034574352342e-06,0.9999983600419358,-0.0003467934073863547,-0.0017775178255316256
0.11599999999999966,25.967,0.306953026047332,-7.79911307732183e-06,0.4810106250842145,8.837072638019704e-06,0.9999983775570972,-0.0003467933906917778,-0.00176763667750353
0.11700000000000088,25.968,0.3069543482337665,-7.799123648753684e-06,0.48101433730834475,8.83505230596351e-06,0.9999983883235337,-0.0003467934056303033,-0.001761535299272562
0.1180000000000021,25.969,0.30695478221199196,-7.799126829583393e-06,0.48101771641382185,8.833739859989614e-06,0.9999983953013176,-0.00034679343743204715,-0.001757569647660845
0.11899999999999977,25.97,0.3069551336729308,-7.799128977696363e-06,0.48102090380868734,8.832487725715002e-06,0.9999984019444726,-0.0003467934679013692,-0.0017537858417399916
0.120000000000001,25.971,0.30695539896753976,-7.799130063857516e-06,0.48102387659934753,8.831304627224793e-06,0.9999984082089737,-0.00034679349681868295,-0.0017502102152553466
0.12100000000000222,25.972,0.3069555782495415,-7.799130087569326e-06,0.48102663491807623,8.830190538027764e-06,0.9999984140971556,-0.00034679352419568265,-0.0017468427098914806
0.12199999999999989,25.973,0.30695566131413543,-7.799128956663539e-06,0.48102911588239083,8.829169354662741e-06,0.9999984194852185,-0.00034679354945972346,-0.0017437555289516477
0.12300000000000111,25.974,0.30695564841790113,-7.799126676063984e-06,0.4810313200000711,8.828240928987538e-06,0.9999984243765577,-0.0003467935726147489,-0.0017409482135237776
0.12400000000000233,25.975,0.3069555398304047,-7.799123249203521e-06,0.4810332478409707,8.827405086006824e-06,0.9999984287744472,-0.0003467935936653551,-0.0017384202360872963
0.125,25.976,0.3069553358341109,-7.799118679645258e-06,0.4810349000366445,8.826661628137636e-06,0.9999984326820396,-0.0003467936126166523,-0.0017361710009164064
0.12600000000000122,25.977,0.30695503672427354,-7.799112971082106e-06,0.48103627727994935,8.826010335350172e-06,0.9999984361023668,-0.0003467936294741254,-0.0017341998445042466
0.12700000000000244,25.978,0.30695464280882345,-7.799106127335508e-06,0.48103738032463106,8.825450965313438e-06,0.9999984390383392,-0.0003467936442438013,-0.001732506036000963
0.1280000000000001,25.979,0.3069542025123972,-7.79909878132741e-06,0.4810382932732258,8.824960053615336e-06,0.9999984416136564,-0.00034679365740679396,-0.001731018930575088
0.12900000000000134,25.98,0.306953791026912,-7.799091916023872e-06,0.48103914647645546,8.824501267690688e-06,0.9999984440184433,-0.00034679366970741113,-0.0017296291426696843
0.13000000000000256,25.981,0.3069534083587077,-7.799085531476288e-06,0.48103993992244887,8.824074613876962e-06,0.9999984462530717,-0.0003467936811456766,-0.0017283366920132948
0.13100000000000023,25.982,0.30695305451050586,-7.799079627730065e-06,0.48104067360674685,8.823680094695997e-06,0.9999984483179057,-0.00034679369172151955,-0.0017271415862341382
0.13200000000000145,25.983,0.3069527294814164,-7.799074204770352e-06,0.4810413475322906,8.823317708679869e-06,0.9999984502133021,-0.0003467937014352882,-0.0017260438208785086
0.13300000000000267,25.984,0.30695204232050843,-7.754672624381584e-06,0.48104177200993803,8.802568492313598e-06,0.9999984543727907,-0.0003346286746007893,-0.0017260353978600345
0.13400000000000034,25.985,0.30695101280113063,-7.684315551156276e-06,0.4810419556715669,8.774943490301277e-06,0.9999984579482321,-0.00031821255152380824,-0.0017270683050672796
0.13500000000000156,25.986,0.3069496617149364,-7.597365287889855e-06,0.4810419073601402,8.746636977057965e-06,0.9999984597182299,-0.0003012030797634758,-0.0017290926431954374
0.13600000000000279,25.987000000000002,0.30694801077828504,-7.498777510662692e-06,0.4810416362113351,8.720305739384447e-06,0.9999984592844734,-0.0002851889646256666,-0.0017320565493853697
0.13700000000000045,25.988,0.30694608251743566,-7.391289548036581e-06,0.4810411516608211,8.696922348663745e-06,0.9999984566180736,-0.0002707675001685279,-0.0017359063324922574
0.13800000000000168,25.989,0.3069438997584726,-7.127433227827789e-06,0.4810404592824545,8.616396544602004e-06,0.9999984633204388,-0.00020881521499900783,-0.0017405972321411904
0.13899999999999935,25.99,0.30694148751051153,-6.787082431977441e-06,0.4810395710894538,8.484503698497407e-06,0.9999984669363456,-0.0001315565945899163,-0.0017460658160667769
0.14000000000000057,25.991,0.3069388699826668,-6.405394069599279e-06,0.48103849842963015,8.350688985412422e-06,0.9999984633389347,-5.352413866619077e-05,-0.001752251466542987
0.1410000000000018,25.992,0.30693603879084647,-6.008897704062007e-06,0.48103728619154273,8.225710892299288e-06,0.9999984527657582,1.898215748719483e-05,-0.0017589878069924616
0.14199999999999946,25.993,0.3069330188262884,-5.4627908408496615e-06,0.481035941855643,8.027375547555034e-06,0.9999984314057396,0.0001329400421620927,-0.0017661960725169027
0.14300000000000068,25.994,0.30692984190649053,-4.846252573017152e-06,0.48103447269295885,7.811954781810023e-06,0.9999983940650181,0.00025579098314325614,-0.001773803070004885
0.1440000000000019,25.995,0.30692653704750045,-4.1993350273794715e-06,0.481032885683907,7.604557980020217e-06,0.9999983430527081,0.0003731344564259703,-0.0017817420370025438
0.14499999999999957,25.996,0.3069231314880442,-3.5429124674311554e-06,0.48103118756881597,7.415251186580526e-06,0.9999982831427439,0.000479306314731891,-0.0017899502885398856
0.1460000000000008,25.997,0.306919643906458,-2.742155064507402e-06,0.48102938439337256,7.15927797565707e-06,0.9999981894399504,0.0006219955235401534,-0.001798384590238151
0.14700000000000202,25.998,0.3069161038699223,-1.8768219214396776e-06,0.4810274828725172,6.892835012043488e-06,0.9999980714686935,0.0007693150565757313,-0.001806976957888763
0.1479999999999997,25.999,0.30691137964500603,-1.0467431480579242e-06,0.4810252135643272,6.882575199635905e-06,0.999997925428971,0.0009177996735065881,-0.001818442779878659
0.1490000000000009,26.0,0.3069055519200788,-4.324063935856497e-07,0.48102260575575595,7.5395364662004354e-06,0.9999977637408429,0.0010555034977863234,-0.0018325852871819816
0.15000000000000213,26.001,0.30689877674257066,-9.249043837954424e-09,0.4810196563760928,8.743309077127201e-06,0.999997596122351,0.0011785057846422982,-0.0018489989696162884
0.1509999999999998,26.002,0.3068911861420477,2.9153560035959773e-07,0.481016370879845,1.0271751788415958e-05,0.9999974292518857,0.0012862371093415432,-0.0018673452303847235
0.15200000000000102,26.003,0.30688285810160953,1.357467546993579e-06,0.4810127752541431,1.00384585044738e-05,0.9999971969499468,0.0014295168358672034,-0.0018874514814106182
0.15300000000000225,26.004,0.30687385977541193,2.4812066322882703e-06,0.48100890152100517,9.767205195184162e-06,0.9999969362512431,0.001575607039957732,-0.0019091503829004321
0.15399999999999991,26.005,0.30686426273583317,3.4961738438408595e-06,0.48100478082893516,9.82703904121541e-06,0.9999966682107911,0.0017116677771267582,-0.0019322691756093675
0.15500000000000114,26.006,0.3068541387162853,4.365689225970218e-06,0.48100044369757944,1.0279011596063447e-05,0.9999964052458216,0.0018332935431593848,-0.0019566360318114353
0.15600000000000236,26.007,0.306843560368755,5.121540313221755e-06,0.48099591950401777,1.1019372976547163e-05,0.9999961542650152,0.0019397692274435805,-0.0019820769656162425
0.15700000000000003,26.008,0.3068326215830257,5.8272308880414675e-06,0.4809912269433758,1.1865046647802633e-05,0.9999959188770821,0.002031892403594875,-0.0020083579514909816
0.15800000000000125,26.009,0.3068214124996697,6.545078303961826e-06,0.4809863840533275,1.2641546273578311e-05,0.9999957006566945,0.0021109827311984507,-0.0020352543395175393
0.15900000000000247,26.01,0.3068100186142125,7.329015401595968e-06,0.4809814083972259,1.320040386960038e-05,0.9999954999465506,0.0021784826445287223,-0.002062553215143539
0.16000000000000014,26.011,0.3067973612085555,8.146481245168263e-06,0.4809760246650284,1.416809678322907e-05,0.999995175663267,0.0022952280659990507,-0.002092935159505689
0.16100000000000136,26.012,0.30678369519013016,8.353659324389841e-06,0.4809702194550315,1.7053256792118078e-05,0.9999948054217057,0.0024228337679048505,-0.002125727010755953
0.1620000000000026,26.013,0.3067691293212752,7.743058643132822e-06,0.48096403956613254,2.232155021400466e-05,0.9999944260903286,0.0025453490793681576,-0.0021606684352391175
0.16300000000000026,26.014,0.3067537727926846,6.314465299326698e-06,0.48095753098608707,2.9925140245836638e-05,0.9999940556803419,0.0026568224705255604,-0.0021974992212251293
