t,x,y,z,qw,qx,qy,qz
58.7186,0.038815,-0.0380775,-0.0680996,0.700141,-0.700175,0.125428,0.06185
58.7196,0.0388068,-0.0380341,-0.0681312,0.700284,-0.70003,0.125442,0.0618488
58.7206,0.0388068,-0.0380341,-0.0681312,0.700284,-0.70003,0.125442,0.0618488
58.7216,0.0388068,-0.0380341,-0.0681312,0.700284,-0.70003,0.125442,0.0618488
58.7226,0.0388068,-0.0380341,-0.0681312,0.700284,-0.70003,0.125442,0.0618488
58.7236,0.0388068,-0.0380341,-0.0681312,0.700284,-0.70003,0.125442,0.0618488
58.7246,0.0388068,-0.0380341,-0.0681312,0.700284,-0.70003,0.125442,0.0618488
58.7256,0.0388068,-0.0380341,-0.0681312,0.700193,-0.7,0.126066,0.0619473
58.7266,0.0388068,-0.0380341,-0.0681312,0.700193,-0.7,0.126066,0.0619473
58.7276,0.0388068,-0.0380341,-0.0681312,0.700284,-0.70003,0.125442,0.0618488
58.7286,0.0388068,-0.0380341,-0.0681312,0.700284,-0.70003,0.125442,0.0618488
58.7296,0.0388068,-0.0380341,-0.0681312,0.700284,-0.70003,0.125442,0.0618488
58.7306,0.0388068,-0.0380341,-0.0681312,0.700284,-0.70003,0.125442,0.0618488
58.7316,0.0388068,-0.0380341,-0.0681312,0.700284,-0.70003,0.125442,0.0618488
58.7326,0.0388068,-0.0380341,-0.0681312,0.700284,-0.70003,0.125442,0.0618488
58.7336,0.0388068,-0.0380341,-0.0681312,0.700284,-0.70003,0.125442,0.0618488
58.7346,0.0388068,-0.0380341,-0.0681312,0.700284,-0.70003,0.125442,0.0618488
58.7356,0.0388068,-0.0380341,-0.0681312,0.700284,-0.70003,0.125442,0.0618488
58.7366,0.0388068,-0.0380341,-0.0681312,0.700284,-0.70003,0.125442,0.0618488
58.7376,0.0388068,-0.0380341,-0.0681312,0.700193,-0.7,0.126066,0.0619473
58.7386,0.0388068,-0.0380341,-0.0681312,0.700193,-0.7,0.126066,0.0619473
